583,Osnove projektovanja i izrade tehničke dokumentacije,4,1,2,0.00,7,1,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
584,Uvod u elektrotehniku,3,3,0,0.00,6,1,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
585,Građevinski materijali i konstrukcije,4,2,0,0.00,7,1,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
586,Uvod u mašinstvo,3,2,0,0.00,8,2,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
587,Osnovni principi osiguranja,3,2,0,0.00,5,2,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
588,Statističke metode,2,2,1,0.00,6,2,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
589,Klimatologija,2,2,0,0.00,4,2,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
590,Odabrana poglavlja iz psihologije,3,2,0,0.00,4,2,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
591,Izborni predmet 1,2,0,0,0.00,2,2,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
592,Hazardi,3,2,0,0.00,5,2,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
593,Uređaji i sistemi u zaštiti od požara,3,3,0,0.00,5,2,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
594,Upravljanje rizikom i održivi razvoj naselja,3,3,0,0.00,7,2,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
595,Rizici pri manipulisanju opasnim materijama,2,2,0,0.00,6,2,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
596,Primenjene informacione tehnologije,2,0,4,0.00,8,2,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
597,Osnovi termodinamike sa prenosom toplote,2,2,0,0.00,5,3,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
598,Elementi zgrada i instalacije,2,2,0,0.00,6,3,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
599,Modelovanje i simulacija u upravljanju rizikom,3,0,3,0.00,6,3,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
600,Institucionalni okviri upravljanja rizicima,2,2,0,0.00,6,3,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
601,Aspekti bezbednosti u izgrađenom okruženju,4,1,2,0.00,7,3,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
602,"Sistemi za detekciju, dojavu i upozorenje",2,2,0,0.00,5,3,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
603,Izborni predmet 2,2,1-2,0-1,0.00,6,3,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
604,Izborni predmet 3 -  Strani jezik,2-3,0,0,0.00,3,3,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
605,Izborni predmet 4,2,1,2,0.00,6,3,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
606,Izborni predmet 5,2,0-2,0-2,0.00,5,3,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
607,Izborni predmet 6,2-3,2,0,0.00,5,3,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
608,Elementi ciklusa katastrofalnih događaja,3,2,0,0.00,5,4,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
609,Mere kod odbrane od poplava,2,2,0,0.00,5,4,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
610,Izborni predmet 7,2,1-2,0-1,0.00,5,4,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
611,Izborni predmet 8,2,0-2,0-2,0.00,5,4,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
612,Izborni predmet 9,3,1-3,0-2,0.00,6,4,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
613,Stručna praksa,0,0,0,6.00,4,4,Zimski,Upravljanje rizikom od katastrofalnih događaja i požara
614,Metode analize rizika,3,3,0,0.00,5,4,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
615,Uticaj zemljotresa na građevinske objekte,2,2,0,0.00,5,4,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
616,Izborni predmet 10,3,2,0,0.00,5,4,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
617,Izborni predmet 11,3,0-2,0-2,0.00,5,4,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
618,Diplomski rad - istraživački rad,0,0,0,0.00,5,4,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
619,Diplomski rad - izrada i odbrana,0,0,0,3.00,5,4,Letnji,Upravljanje rizikom od katastrofalnih događaja i požara
620,Uvod u inženjerstvo zaštite životne sredine,3,3,0,0.00,6,1,Zimski,Inženjerstvo zaštite životne sredine
621,Hemijski fenomeni u inženjerstvu zaštite životne sredine,2,0,2,0.00,6,1,Zimski,Inženjerstvo zaštite životne sredine
622,Odabrana poglavlja iz fizike 1,3,0,3,0.00,6,1,Zimski,Inženjerstvo zaštite životne sredine
623,Matematika 1,3,3,0,0.00,6,1,Zimski,Inženjerstvo zaštite životne sredine
624,"Elektrotehnika, okolina i zaštita",3,1,2,0.00,6,1,Zimski,Inženjerstvo zaštite životne sredine
625,Energija i okruženje,3,3,0,0.00,5,1,Letnji,Inženjerstvo zaštite životne sredine
626,Matematika 2,3,3,0,0.00,6,1,Letnji,Inženjerstvo zaštite životne sredine
627,Osnove mehanike,3,2,0,0.00,5,1,Letnji,Inženjerstvo zaštite životne sredine
628,Hemijski principi u inženjerstvu zaštite životne sredine,3,0,3,0.00,8,1,Letnji,Inženjerstvo zaštite životne sredine
629,Inženjerske grafičke komunikacije,3,2,1,0.00,6,1,Letnji,Inženjerstvo zaštite životne sredine
630,Osnove računarskih tehnologija,2,0,3,0.00,6,2,Zimski,Inženjerstvo zaštite životne sredine
631,Preventivne mere u oblasti bezbednosti i zdravlja na radu,3,3,0,0.00,6,2,Zimski,Inženjerstvo zaštite životne sredine
632,Statističke metode,2,2,1,0.00,6,2,Zimski,Inženjerstvo zaštite životne sredine
633,Osnove zaštite voda,3,3,0,0.00,4,2,Zimski,Inženjerstvo zaštite životne sredine
634,Održivo korišćenje prirodnih resursa i sistem zaštite životne sredine,3,3,0,0.00,6,2,Zimski,Inženjerstvo zaštite životne sredine
635,Izborna pozicija 1,2,0,0,0.00,2,2,Zimski,Inženjerstvo zaštite životne sredine
636,Alternativna energetika,3,3,0,0.00,6,2,Letnji,Inženjerstvo zaštite životne sredine
637,Mašinstvo u inženjerstvu zaštite životne i radne sredine,3,1,2,0.00,6,2,Letnji,Inženjerstvo zaštite životne sredine
638,Biohemijski i mikrobiološki principi,3,0,3,0.00,6,2,Letnji,Inženjerstvo zaštite životne sredine
639,Monitoring životne sredine,3,0,3,0.00,6,2,Letnji,Inženjerstvo zaštite životne sredine
640,Izborna pozicija 2,2,0,0,0.00,2,2,Letnji,Inženjerstvo zaštite životne sredine
641,Osnovni principi upravljanja vodama,2,2,0,0.00,4,2,Letnji,Inženjerstvo zaštite životne sredine
642,Uvod u termodinamiku,2,2,0,0.00,5,3,Zimski,Inženjerstvo zaštite životne sredine
643,Uvod u mehaniku fluida,2,2,0,0.00,5,3,Zimski,Inženjerstvo zaštite životne sredine
644,Izborni predmet 1,3,1-3,0-2,0.00,6,3,Zimski,Inženjerstvo zaštite životne sredine
645,Analiza podataka o stanju okoline,3,0,3,0.00,6,3,Zimski,Inženjerstvo zaštite životne sredine
646,Inženjerstvo zaštite životne sredine u biosistemima,3,0,3,0.00,6,3,Zimski,Inženjerstvo zaštite životne sredine
647,Izborna pozicija 3,2,0,0,0.00,2,3,Zimski,Inženjerstvo zaštite životne sredine
648,Modelovanje i simulacija u inženjerstvu zaštite životne sredine,3,3,0,0.00,7,3,Letnji,Inženjerstvo zaštite životne sredine
649,Upravljanje čvrstim otpadom,3,0,3,0.00,7,3,Letnji,Inženjerstvo zaštite životne sredine
650,Izborni predmet 2,3,0-3,0-3,0.00,7,3,Letnji,Inženjerstvo zaštite životne sredine
651,Izborna pozicija 4,2,0,0,0.00,2,3,Letnji,Inženjerstvo zaštite životne sredine
652,Osnove eksperimenta u zaštiti životne sredine,3,0,3,0.00,7,3,Letnji,Inženjerstvo zaštite životne sredine
653,Projektovanje i planiranje u zaštiti životne sredine,3,3,0,0.00,7,4,Zimski,Inženjerstvo zaštite životne sredine
654,Izborni predmet 1,3,0-3,0-3,0.00,7,4,Zimski,Inženjerstvo zaštite životne sredine
655,Stručna praksa,0,0,0,6.00,4,4,Zimski,Inženjerstvo zaštite životne sredine
656,Rasprostiranje zagađenja u životnoj sredini,3,3,0,0.00,6,4,Zimski,Inženjerstvo zaštite životne sredine
657,Izborni predmet 2,3,0-3,0-3,0.00,6,4,Zimski,Inženjerstvo zaštite životne sredine
658,Karakterizacija reciklabilnih materijala,3,0,2,0.00,4,4,Letnji,Inženjerstvo zaštite životne sredine
659,Izborni predmet 3,3,0-3,0-3,0.00,6,4,Letnji,Inženjerstvo zaštite životne sredine
660,Izborni predmet 4,2,2,0,0.00,5,4,Letnji,Inženjerstvo zaštite životne sredine
661,Industrijska ekologija i zagađenje zemljišta,3,0,2,0.00,5,4,Letnji,Inženjerstvo zaštite životne sredine
662,Diplomski rad - istraživački rad,0,0,0,0.00,4,4,Letnji,Inženjerstvo zaštite životne sredine
663,Diplomski rad - izrada i odbrana,0,0,0,5.00,6,4,Letnji,Inženjerstvo zaštite životne sredine
664,Matematika 1,3,3,0,0.00,7,1,Zimski,Energetika i procesna tehnika
665,Mehanika 1,2,2,0,0.00,5,1,Zimski,Energetika i procesna tehnika
666,Mašinski materijali,4,0,3,1.00,8,1,Zimski,Energetika i procesna tehnika
667,Osnove računarstva,0,0,2,0.00,2,1,Zimski,Energetika i procesna tehnika
668,Hemijski fenomeni u mašinstvu,2,0,2,0.00,4,1,Zimski,Energetika i procesna tehnika
669,Tehnička fizika,2,0,2,0.00,4,1,Zimski,Energetika i procesna tehnika
670,Matematika 2,3,3,0,0.00,7,1,Letnji,Energetika i procesna tehnika
671,Inženjerske grafičke komunikacije,4,2,2,0.00,9,1,Letnji,Energetika i procesna tehnika
672,Izborni predmet 1,3,1-2,0-1,1.00,7,1,Letnji,Energetika i procesna tehnika
673,Programiranje i inženjerski korisnički programi,3,0,3,0.00,5,1,Letnji,Energetika i procesna tehnika
674,Izborni strani jezik,2,0,0,0.00,2,1,Letnji,Energetika i procesna tehnika
675,Osnove mašinskih elemenata,2,2,0,0.00,5,2,Zimski,Energetika i procesna tehnika
676,Osnove otpornosti materijala,3,3,0,0.00,6,2,Zimski,Energetika i procesna tehnika
677,Matematika 3,3,3,0,0.00,8,2,Zimski,Energetika i procesna tehnika
678,Kinematika i dinamika,3,3,0,0.00,5,2,Zimski,Energetika i procesna tehnika
679,Tehnologija mašinogradnje,3,0,3,0.00,6,2,Zimski,Energetika i procesna tehnika
680,Osnovi termodinamike,2,2,0,0.00,5,2,Letnji,Energetika i procesna tehnika
681,Osnovi mehanike fluida,2,1,1,0.00,5,2,Letnji,Energetika i procesna tehnika
682,Merenje i regulisanje,2,1,1,0.00,5,2,Letnji,Energetika i procesna tehnika
683,Obnovljivi izvori energije,3,2,0,0.00,6,2,Letnji,Energetika i procesna tehnika
684,Održivi razvoj u energetici i procesnoj tehnici,3,0,3,0.00,5,2,Letnji,Energetika i procesna tehnika
685,Termoenergetika i transformacije energije,3,2,0,0.00,4,2,Letnji,Energetika i procesna tehnika
686,Termodinamika,3,3,0,0.00,6,3,Zimski,Energetika i procesna tehnika
687,Mehanika fluida 1,3,2,1,0.00,6,3,Zimski,Energetika i procesna tehnika
688,Osnovi procesne tehnike,3,2,1,0.00,6,3,Zimski,Energetika i procesna tehnika
689,Goriva i sagorevanje,3,1,2,0.00,6,3,Zimski,Energetika i procesna tehnika
690,Hidraulika i pneumatika,3,0,3,0.00,6,3,Zimski,Energetika i procesna tehnika
691,Grejanje i ventilacija,3,0,3,0.00,6,3,Letnji,Energetika i procesna tehnika
692,Inženjering energetskih sistema,2,2,0,0.00,5,3,Letnji,Energetika i procesna tehnika
693,Osnove prenosa toplote,3,3,0,0.00,6,3,Letnji,Energetika i procesna tehnika
694,Pumpe i ventilatori,3,2,1,1.00,6,3,Letnji,Energetika i procesna tehnika
695,Stručna praksa 1,0,0,0,3.00,2,3,Letnji,Energetika i procesna tehnika
696,Automatsko upravljanje u energetici,2,0,2,0.00,5,3,Letnji,Energetika i procesna tehnika
697,Kotlovska postrojenja,3,1,2,0.00,6,4,Zimski,Energetika i procesna tehnika
698,Izborni predmet 2,2,2,0,0.00,5,4,Zimski,Energetika i procesna tehnika
699,Izborni predmet 3,3,0-1,1-2,0.00,5,4,Zimski,Energetika i procesna tehnika
700,Izborni predmet 4,3-4,2-3,1,0.00,7,4,Zimski,Energetika i procesna tehnika
701,Izborni predmet 5,2-3,0,2-3,0.00,5,4,Zimski,Energetika i procesna tehnika
702,Stručna praksa 2,0,0,0,3.00,2,4,Zimski,Energetika i procesna tehnika
703,Izborni predmet 6,3,2-3,0-1,0.00,6,4,Letnji,Energetika i procesna tehnika
704,Izborni predmet 7,3,0-3,0-3,0.00,6,4,Letnji,Energetika i procesna tehnika
705,Izborni predmet 8,2,2,1,0.00,5,4,Letnji,Energetika i procesna tehnika
706,Izborni predmet 9,3,0-2,1-3,0.00,6,4,Letnji,Energetika i procesna tehnika
707,Završni rad - istraživački rad,0,0,0,0.00,4,4,Letnji,Energetika i procesna tehnika
708,Završni rad - izrada i odbrana,0,0,0,3.00,3,4,Letnji,Energetika i procesna tehnika
709,Matematika 1,3,3,0,0.00,7,1,Zimski,Tehnička mehanika i dizajn u tehnici
710,Mehanika 1,2,2,0,0.00,5,1,Zimski,Tehnička mehanika i dizajn u tehnici
711,Mašinski materijali,4,0,3,1.00,8,1,Zimski,Tehnička mehanika i dizajn u tehnici
712,Softverski praktikum,0,0,3,0.00,3,1,Zimski,Tehnička mehanika i dizajn u tehnici
713,Tehnička fizika,2,0,2,0.00,4,1,Zimski,Tehnička mehanika i dizajn u tehnici
714,Izborni predmet 1,2,0,0,0.00,3,1,Zimski,Tehnička mehanika i dizajn u tehnici
715,Matematika 2,3,3,0,0.00,7,1,Letnji,Tehnička mehanika i dizajn u tehnici
716,Mehanika 2,2,2,0,0.00,5,1,Letnji,Tehnička mehanika i dizajn u tehnici
717,Inženjerske grafičke komunikacije,4,2,2,0.00,9,1,Letnji,Tehnička mehanika i dizajn u tehnici
718,Osnove programiranja,4,0,4,0.00,7,1,Letnji,Tehnička mehanika i dizajn u tehnici
719,Izborni strani jezik 1,2,0,0,0.00,2,1,Letnji,Tehnička mehanika i dizajn u tehnici
720,Mehanika 3,3,3,0,0.00,7,2,Zimski,Tehnička mehanika i dizajn u tehnici
721,Mašinski elementi,4,4,0,0.00,8,2,Zimski,Tehnička mehanika i dizajn u tehnici
722,Otpornost materijala,4,4,0,0.00,9,2,Zimski,Tehnička mehanika i dizajn u tehnici
723,Računarske metode u inženjerstvu,2,3,0,0.00,5,2,Zimski,Tehnička mehanika i dizajn u tehnici
724,Stručna praksa 1,0,0,0,3.00,2,2,Zimski,Tehnička mehanika i dizajn u tehnici
725,Osnovi mehanike fluida,2,1,1,0.00,5,2,Letnji,Tehnička mehanika i dizajn u tehnici
726,Teorija oscilacija,2,2,0,0.00,5,2,Letnji,Tehnička mehanika i dizajn u tehnici
727,Osnove mašinskih tehnologija 1,2,0,2,0.00,4,2,Letnji,Tehnička mehanika i dizajn u tehnici
728,Osnovi termodinamike,2,2,0,0.00,5,2,Letnji,Tehnička mehanika i dizajn u tehnici
729,Kompjutersko projektovanje,2,0,2,2.00,5,2,Letnji,Tehnička mehanika i dizajn u tehnici
730,Teorija mehanizama i mašina,2,1,1,0.00,4,2,Letnji,Tehnička mehanika i dizajn u tehnici
731,Izborni strani jezik 2,2,0,0,0.00,2,2,Letnji,Tehnička mehanika i dizajn u tehnici
732,Teorija elastičnosti,2,2,0,0.00,5,3,Zimski,Tehnička mehanika i dizajn u tehnici
733,Sistemi automatskog upravljanja,4,4,0,0.00,8,3,Zimski,Tehnička mehanika i dizajn u tehnici
734,Praktikum CAD/CAE,1,1,1,1.00,5,3,Zimski,Tehnička mehanika i dizajn u tehnici
735,Kompjuterski podržana kinematika i dinamika mehaničkih sistema,2,0,2,0.00,3,3,Zimski,Tehnička mehanika i dizajn u tehnici
736,Matematika 3,2,2,0,0.00,5,3,Zimski,Tehnička mehanika i dizajn u tehnici
737,Izborni predmet 2,2,1,1,0.00,5,3,Zimski,Tehnička mehanika i dizajn u tehnici
738,Računska mehanika kontinuuma,3,1,1,0.00,5,3,Letnji,Tehnička mehanika i dizajn u tehnici
739,Dinamika i stabilnost konstrukcija,2,2,0,0.00,4,3,Letnji,Tehnička mehanika i dizajn u tehnici
740,Metode konačnih elemenata,3,0,2,0.00,5,3,Letnji,Tehnička mehanika i dizajn u tehnici
741,Osnove mašinskih tehnologija 2,2,0,2,0.00,4,3,Letnji,Tehnička mehanika i dizajn u tehnici
742,Izborni predmet 3,2,0-1,1-2,0.00,4,3,Letnji,Tehnička mehanika i dizajn u tehnici
743,Izborni predmet 4,3-4,2-3,0,0.00-1.00,7,3,Letnji,Tehnička mehanika i dizajn u tehnici
744,"Vibracije, buka i dizajn",2,2,0,0.00,6,4,Zimski,Tehnička mehanika i dizajn u tehnici
745,Računarske simulacije dinamičkih procesa,2,0,3,0.00,6,4,Zimski,Tehnička mehanika i dizajn u tehnici
746,Stručna praksa 2,0,0,0,3.00,2,4,Zimski,Tehnička mehanika i dizajn u tehnici
747,Izborni predmet 5,2-3,0-2,0-2,0.00,4,4,Zimski,Tehnička mehanika i dizajn u tehnici
748,Mehatronika,4,0,4,0.00,7,4,Zimski,Tehnička mehanika i dizajn u tehnici
749,Izborni predmet 6,2,0-1,1-2,0.00,4,4,Zimski,Tehnička mehanika i dizajn u tehnici
750,Industrijska robotika,4,0,4,0.00,8,4,Letnji,Tehnička mehanika i dizajn u tehnici
751,Izborni predmet 7,3,0-3,0-3,0.00-1.00,6,4,Letnji,Tehnička mehanika i dizajn u tehnici
752,Izborni predmet 8,3,0-3,0-3,0.00,6,4,Letnji,Tehnička mehanika i dizajn u tehnici
753,Diplomski rad - istraživački rad,0,0,0,0.00,6,4,Letnji,Tehnička mehanika i dizajn u tehnici
754,Diplomski rad - izrada i odbrana,0,0,0,4.00,5,4,Letnji,Tehnička mehanika i dizajn u tehnici
755,Matematika 1,3,2,0,1.00,6,1,Zimski,Poštanski saobraćaj i telekomunikacije
756,Nacrtna geometrija i tehničko crtanje,3,2,1,0.00,6,1,Zimski,Poštanski saobraćaj i telekomunikacije
757,Fizika,3,1,1,1.00,6,1,Zimski,Poštanski saobraćaj i telekomunikacije
758,Poznavanje robe u transportu,2,1,0,1.00,4,1,Zimski,Poštanski saobraćaj i telekomunikacije
759,Osnovi informatike,2,0,2,0.00,5,1,Zimski,Poštanski saobraćaj i telekomunikacije
760,Sociološki aspekti tehničkog razvoja,2,0,0,0.00,3,1,Zimski,Poštanski saobraćaj i telekomunikacije
761,Matematika 2,3,2,0,1.00,5,1,Letnji,Poštanski saobraćaj i telekomunikacije
762,Urbanizam i prostorno planiranje,3,2,0,0.00,5,1,Letnji,Poštanski saobraćaj i telekomunikacije
763,Transportno-logističke osobine robe,3,1,0,1.00,4,1,Letnji,Poštanski saobraćaj i telekomunikacije
764,Ekonomika saobraćaja,2,4,0,0.00,7,1,Letnji,Poštanski saobraćaj i telekomunikacije
765,Izborna pozicija 1,2,0,0,0.00,2,1,Letnji,Poštanski saobraćaj i telekomunikacije
766,Elektrotehnika i električne mašine,3,2,0,1.00,7,1,Letnji,Poštanski saobraćaj i telekomunikacije
767,Špedicija,3,1,1,1.00,6,2,Zimski,Poštanski saobraćaj i telekomunikacije
768,Matematička statistika,4,3,0,1.00,8,2,Zimski,Poštanski saobraćaj i telekomunikacije
769,Analiza telekomunikacionih signala,2,1,1,0.00,5,2,Zimski,Poštanski saobraćaj i telekomunikacije
770,Izborni predmet 2,2,0,0,0.00,2,2,Zimski,Poštanski saobraćaj i telekomunikacije
771,Izborni predmet 1,2,0-2,0-2,0.00,5,2,Zimski,Poštanski saobraćaj i telekomunikacije
772,Multimedijalne komunikacije,2,0,2,0.00,4,2,Zimski,Poštanski saobraćaj i telekomunikacije
773,Programiranje i programski jezici,2,0,2,0.00,5,2,Letnji,Poštanski saobraćaj i telekomunikacije
774,Organizacija vodnog saobraćaja,3,2,0,1.00,5,2,Letnji,Poštanski saobraćaj i telekomunikacije
775,Operaciona istraživanja,3,2,0,0.00,5,2,Letnji,Poštanski saobraćaj i telekomunikacije
776,Logistika pretovara,3,0,1,2.00,6,2,Letnji,Poštanski saobraćaj i telekomunikacije
777,Analiza telekomunikacionih sistema,2,1,1,0.00,5,2,Letnji,Poštanski saobraćaj i telekomunikacije
778,Osnovi logistike,3,1,0,1.00,4,2,Letnji,Poštanski saobraćaj i telekomunikacije
779,Poštanski saobraćaj,2,1,0,2.00,5,3,Zimski,Poštanski saobraćaj i telekomunikacije
780,Tehnologija železničkog saobraćaja,3,2,0,0.00,5,3,Zimski,Poštanski saobraćaj i telekomunikacije
781,Principi digitalnih komunikacija,2,2,1,0.00,5,3,Zimski,Poštanski saobraćaj i telekomunikacije
782,Upravljanje projektima,2,0,1,2.00,4,3,Zimski,Poštanski saobraćaj i telekomunikacije
783,Izborni predmet 2,3,0-3,0-3,0.00,6,3,Zimski,Poštanski saobraćaj i telekomunikacije
784,Izborni predmet 3,2,2,0,0.00,6,3,Zimski,Poštanski saobraćaj i telekomunikacije
785,Poštanske usluge i mreža,3,3,0,0.00,6,3,Letnji,Poštanski saobraćaj i telekomunikacije
786,Izborni predmet 4,2,1-2,0,0.00-1.00,5,3,Letnji,Poštanski saobraćaj i telekomunikacije
787,Principi digitalnih modulacija,2,2,0,0.00,5,3,Letnji,Poštanski saobraćaj i telekomunikacije
788,Izborni predmet 5,3,1-2,0-1,0.00,5,3,Letnji,Poštanski saobraćaj i telekomunikacije
789,Organizacija i menadžment u PST,2,2,0,0.00,5,3,Letnji,Poštanski saobraćaj i telekomunikacije
790,Stručna praksa,0,0,0,6.00,3,3,Letnji,Poštanski saobraćaj i telekomunikacije
791,Osnovi radio i mobilnih komunikacija,3,2,1,0.00,5,4,Zimski,Poštanski saobraćaj i telekomunikacije
792,Finansijsko poslovanje u poštanskom saobraćaju,2,2,0,0.00,5,4,Zimski,Poštanski saobraćaj i telekomunikacije
793,Automatizacija u poštanskom saobraćaju,2,2,0,2.00,6,4,Zimski,Poštanski saobraćaj i telekomunikacije
794,Telekomunikacione mreže i saobraćaj,2,2,0,2.00,6,4,Zimski,Poštanski saobraćaj i telekomunikacije
795,Izborni predmet 6,2,0-2,0-2,0.00,4,4,Zimski,Poštanski saobraćaj i telekomunikacije
796,Izborni stručni strani jezik,2,0,0,0.00,2,4,Zimski,Poštanski saobraćaj i telekomunikacije
797,Računarske komunikacije,3,0,3,0.00,6,4,Letnji,Poštanski saobraćaj i telekomunikacije
798,Projektovanje komunikacionih sistema,3,0,2,0.00,6,4,Letnji,Poštanski saobraćaj i telekomunikacije
799,Eksploatacija telekomunikacionih mreža,2,0,2,0.00,4,4,Letnji,Poštanski saobraćaj i telekomunikacije
800,Izborni predmet 7,3,0,2,0.00,6,4,Letnji,Poštanski saobraćaj i telekomunikacije
801,Diplomski rad - istraživački rad,0,0,0,0.00,4,4,Letnji,Poštanski saobraćaj i telekomunikacije
802,Diplomski rad - izrada i odbrana,0,0,0,5.00,6,4,Letnji,Poštanski saobraćaj i telekomunikacije
803,Matematika 1,3,2,0,1.00,6,1,Zimski,Saobraćaj i transport
804,Nacrtna geometrija i tehničko crtanje,3,2,1,0.00,6,1,Zimski,Saobraćaj i transport
805,Fizika,3,1,1,1.00,6,1,Zimski,Saobraćaj i transport
806,Poznavanje robe u transportu,2,1,0,1.00,4,1,Zimski,Saobraćaj i transport
807,Osnove saobraćaja,3,2,0,1.00,5,1,Zimski,Saobraćaj i transport
808,Izborni predmet 1,2,0,0,0.00,3,1,Zimski,Saobraćaj i transport
809,Mehanika 1 - osnove,3,3,0,0.00,7,1,Letnji,Saobraćaj i transport
810,Matematika 2,3,2,0,1.00,5,1,Letnji,Saobraćaj i transport
811,Urbanizam i prostorno planiranje,3,2,0,0.00,5,1,Letnji,Saobraćaj i transport
812,Transportno-logističke osobine robe,3,1,0,1.00,4,1,Letnji,Saobraćaj i transport
813,Logistika pretovara,2,1,1,0.00,5,1,Letnji,Saobraćaj i transport
814,Elektrotehnika i električne mašine,2,1,0,1.00,4,1,Letnji,Saobraćaj i transport
815,Špedicija,3,1,1,1.00,6,2,Zimski,Saobraćaj i transport
816,Matematička statistika,4,3,0,1.00,8,2,Zimski,Saobraćaj i transport
817,Tehnologija vodnog saobraćaja,3,1,0,1.00,4,2,Zimski,Saobraćaj i transport
818,Osiguranje u saobraćaju i transportu,2,2,0,0.00,5,2,Zimski,Saobraćaj i transport
819,Izborni predmet 3,3,1,1,0.00,5,2,Zimski,Saobraćaj i transport
820,Izborni predmet 2,2,0,0,0.00,2,2,Zimski,Saobraćaj i transport
821,Izborni predmet 4,3,2,0,1.00,6,2,Letnji,Saobraćaj i transport
822,Informacione tehnologije u saobraćaju,2,0,2,0.00,5,2,Letnji,Saobraćaj i transport
823,Propisi u oblasti saobraćaja,2,1,0,1.00,5,2,Letnji,Saobraćaj i transport
824,Operaciona istraživanja,3,2,0,0.00,5,2,Letnji,Saobraćaj i transport
825,Osnovi logistike,3,1,0,1.00,4,2,Letnji,Saobraćaj i transport
826,Izborni predmet 5,3,2,0,1.00,5,2,Letnji,Saobraćaj i transport
827,Tehnologija železničkog saobraćaja,3,2,0,0.00,5,3,Zimski,Saobraćaj i transport
828,Metode istraživanja indikatora u saobraćaju,3,1,1,2.00,6,3,Zimski,Saobraćaj i transport
829,Drumske i gradske saobraćajnice i čvorišta,3,2,0,1.00,7,3,Zimski,Saobraćaj i transport
830,Bezbednost saobraćaja,3,2,0,1.00,6,3,Zimski,Saobraćaj i transport
831,Izborni predmet 6,3,3,0,0.00,6,3,Zimski,Saobraćaj i transport
832,Tehnologija kombinovanog transporta,3,1,1,1.00,6,3,Letnji,Saobraćaj i transport
833,Teorija saobraćajnog toka,3,1,1,0.00,5,3,Letnji,Saobraćaj i transport
834,Logistika preduzeća,3,2,0,0.00,5,3,Letnji,Saobraćaj i transport
835,Izborni predmet 7,3,2,0,0.00,5,3,Letnji,Saobraćaj i transport
836,Izborni predmet 8,3,2,0,0.00,5,3,Letnji,Saobraćaj i transport
837,Tehnika bezbednosti i kontrole saobraćaja,2,1,1,0.00,4,3,Letnji,Saobraćaj i transport
838,Ekspertize saobraćajnih nezgoda,3,1,1,1.00,6,4,Zimski,Saobraćaj i transport
839,Regulisanje i upravljanje saobraćajem,3,1,1,1.00,6,4,Zimski,Saobraćaj i transport
840,Parkiranje i javne garaže,2,1,1,0.00,5,4,Zimski,Saobraćaj i transport
841,Urbani transport putnika,3,1,1,1.00,7,4,Zimski,Saobraćaj i transport
842,Izborni stručni strani jezik 1,2,0,0,0.00,2,4,Zimski,Saobraćaj i transport
843,Stručna praksa,0,0,0,6.00,3,4,Zimski,Saobraćaj i transport
844,Saobraćajni terminali,2,1,1,0.00,4,4,Letnji,Saobraćaj i transport
845,Tehnologije javnog transporta putnika,2,1,1,0.00,4,4,Letnji,Saobraćaj i transport
846,Izborni predmet 9,2,1,1,0.00,5,4,Letnji,Saobraćaj i transport
847,Modeli u planiranju saobraćaja,3,1,1,1.00,5,4,Letnji,Saobraćaj i transport
848,Kapacitet drumskih saobraćajnica,2,2,1,0.00,5,4,Letnji,Saobraćaj i transport
849,Diplomski rad - istraživački rad,0,0,0,0.00,4,4,Letnji,Saobraćaj i transport
